year,agegroup,sex,qimd,max,min,mid
2023,60-64,2,5,-0.386269397919889,-0.495685555103748,-0.463720977909077
2023,65-69,1,1,-0.642190047465022,-0.683576416120047,-0.668096417649409
2023,65-69,1,2,-0.596749087073874,-0.666390972391838,-0.623630882606506
2023,65-69,1,3,-0.6789323168436,-0.709378048113678,-0.679964621300627
2023,65-69,1,4,-0.584206389388299,-0.663807755885586,-0.661301585150142
2023,65-69,1,5,-0.614585132232634,-0.77213731225865,-0.724467478638218
2023,65-69,2,1,-0.38187993512976,-0.510050472266769,-0.484030271286585
2023,65-69,2,2,-0.437182513889482,-0.566717093028714,-0.459255437245503
2023,65-69,2,3,-0.402428554386873,-0.498835273929387,-0.43061325960808
2023,65-69,2,4,-0.449815973514149,-0.588327269272611,-0.462712031933222
2023,65-69,2,5,-0.419933856300545,-0.550414716401662,-0.542737771781404
2023,70-74,1,1,-0.563234074247134,-0.726846799667925,-0.699875852310242
2023,70-74,1,2,-0.511693141300867,-0.665496615226232,-0.645991688729311
2023,70-74,1,3,-0.65087762371428,-0.743147701703947,-0.682854433073999
2023,70-74,1,4,-0.62992156605003,-0.655707034682422,-0.650897975903888
2023,70-74,1,5,-0.674570532950725,-0.735869388211313,-0.733317498206787
2023,70-74,2,1,-0.388636909079878,-0.636893593506045,-0.508400928124786
2023,70-74,2,2,-0.355198594566957,-0.493756608599256,-0.48071716381375
2023,70-74,2,3,-0.383961909937483,-0.624695999408289,-0.555157716998593
2023,70-74,2,4,-0.481290710680241,-0.539363785965264,-0.507278114093509
2023,70-74,2,5,-0.36073265538036,-0.686826330459923,-0.539893646140683
2023,75-79,1,1,-0.596312229189067,-0.781218645632464,-0.680852167067684
2023,75-79,1,2,-0.563926806923206,-0.68823097636735,-0.668465495086963
2023,75-79,1,3,-0.627774499404239,-0.781635908644546,-0.766410478720644
2023,75-79,1,4,-0.527683034433267,-0.680222230700537,-0.675426527925765
2023,75-79,1,5,-0.560533942193899,-0.782931609175165,-0.742704291014235
2023,75-79,2,1,-0.557410260091046,-0.594964693560257,-0.562768048800024
2023,75-79,2,2,-0.460444855063884,-0.52014839595671,-0.46813660057569
2023,75-79,2,3,-0.531463575484253,-0.563351998449519,-0.537886370676347
2023,75-79,2,4,-0.471686319147551,-0.49755456496456,-0.485904553841152
2023,75-79,2,5,-0.491999154569157,-0.632131514244492,-0.550943810528139
2023,80-84,1,1,-0.619653520050406,-0.870174466576827,-0.727284763136822
2023,80-84,1,2,-0.559953164220843,-0.659437694776727,-0.61007939374062
2023,80-84,1,3,-0.641857677739182,-0.850465578448819,-0.768438027977823
2023,80-84,1,4,-0.551374604498164,-0.652979622754629,-0.651947075606302
2023,80-84,1,5,-0.673802835022656,-0.866183551026012,-0.797692129450326
2023,80-84,2,1,-0.577659671854292,-0.636693302599838,-0.608673192102515
2023,80-84,2,2,-0.510677899961905,-0.602258599321317,-0.540835079169824
2023,80-84,2,3,-0.640333948052955,-0.759482891709723,-0.671945492708915
2023,80-84,2,4,-0.519999353447702,-0.624628236390635,-0.521853844302285
2023,80-84,2,5,-0.665363334759604,-0.707345485512036,-0.673129045966135
2024,20-24,1,1,-0.231982350736089,-0.285362657436281,-0.273513311196496
2024,20-24,1,2,-0.254130738161791,-0.348656847507769,-0.294417076183791
2024,20-24,1,3,-0.180732131406984,-0.287748074407276,-0.273618290975293
2024,20-24,1,4,-0.0923720556388616,-0.270999489161781,-0.237183367912635
2024,20-24,1,5,-0.19143911670534,-0.289852669522062,-0.280164721401832
2024,20-24,2,1,-0.178547978601188,-0.204363595213579,-0.180303810367874
2024,20-24,2,2,-0.180208799222484,-0.239584199354297,-0.198366725980591
2024,20-24,2,3,-0.163210225410083,-0.273576679179712,-0.222429551965575
2024,20-24,2,4,-0.116662925993779,-0.175870578252187,-0.149451872667711
2024,20-24,2,5,-0.167677517981446,-0.219290936704624,-0.194007033649356
2024,25-29,1,1,-0.231982350736089,-0.285362657436281,-0.273513311196496
2024,25-29,1,2,-0.254130738161791,-0.348656847507769,-0.294417076183791
2024,25-29,1,3,-0.180732131406984,-0.287748074407276,-0.273618290975293
2024,25-29,1,4,-0.0923720556388616,-0.270999489161781,-0.237183367912635
2024,25-29,1,5,-0.19143911670534,-0.289852669522062,-0.280164721401832
2024,25-29,2,1,-0.178547978601188,-0.204363595213579,-0.180303810367874
2024,25-29,2,2,-0.180208799222484,-0.239584199354297,-0.198366725980591
2024,25-29,2,3,-0.163210225410083,-0.273576679179712,-0.222429551965575
2024,25-29,2,4,-0.116662925993779,-0.175870578252187,-0.149451872667711
2024,25-29,2,5,-0.167677517981446,-0.219290936704624,-0.194007033649356
2024,30-34,1,1,-0.231982350736089,-0.285362657436281,-0.273513311196496
2024,30-34,1,2,-0.254130738161791,-0.348656847507769,-0.294417076183791
2024,30-34,1,3,-0.180732131406984,-0.287748074407276,-0.273618290975293
2024,30-34,1,4,-0.0923720556388616,-0.270999489161781,-0.237183367912635
2024,30-34,1,5,-0.19143911670534,-0.289852669522062,-0.280164721401832
2024,30-34,2,1,-0.178547978601188,-0.204363595213579,-0.180303810367874
2024,30-34,2,2,-0.180208799222484,-0.239584199354297,-0.198366725980591
2024,30-34,2,3,-0.163210225410083,-0.273576679179712,-0.222429551965575
2024,30-34,2,4,-0.116662925993779,-0.175870578252187,-0.149451872667711
2024,30-34,2,5,-0.167677517981446,-0.219290936704624,-0.194007033649356
2024,35-39,1,1,-0.254648439820016,-0.360157430120552,-0.322053665981059
2024,35-39,1,2,-0.207393168671956,-0.382108775654501,-0.340031078844092
2024,35-39,1,3,-0.279630371229672,-0.412298495601775,-0.34044632494809
2024,35-39,1,4,-0.294405058089453,-0.33143101412746,-0.318362646484232
2024,35-39,1,5,-0.281485199796521,-0.3916732928773,-0.352552304960113
2024,35-39,2,1,-0.16999613950243,-0.267418274730858,-0.238545045414881
2024,35-39,2,2,-0.195681796818391,-0.239771627899231,-0.217568385065789
2024,35-39,2,3,-0.216449742592587,-0.256234383721875,-0.250501031976313
2024,35-39,2,4,-0.154312425099619,-0.25140019066049,-0.209204182076135
2024,35-39,2,5,-0.211849809620333,-0.287761241960297,-0.287357571269254
2024,40-44,1,1,-0.273143914295915,-0.46771237017937,-0.393075348159897
2024,40-44,1,2,-0.326973292618675,-0.417618961734334,-0.385002159785302
2024,40-44,1,3,-0.359377598264373,-0.386761550153622,-0.386377219864585
2024,40-44,1,4,-0.315789798157681,-0.427672567276503,-0.388454220961066
2024,40-44,1,5,-0.405991340988948,-0.475242694553586,-0.416101234009219
2024,40-44,2,1,-0.236605047897669,-0.293209436707812,-0.2794131467179
2024,40-44,2,2,-0.174609999788032,-0.262286950394412,-0.218581470076785
2024,40-44,2,3,-0.239454877347185,-0.396595928569852,-0.278556974509115
2024,40-44,2,4,-0.288858285819686,-0.365901284511082,-0.314429854218815
2024,40-44,2,5,-0.171007126716603,-0.295954006938743,-0.240665609426742
2024,45-49,1,1,-0.410562435125854,-0.487399448189379,-0.473839493557207
2024,45-49,1,2,-0.432393803005255,-0.459964727396311,-0.435462099474933
2024,45-49,1,3,-0.365431587299625,-0.500839876311531,-0.46996893283395
2024,45-49,1,4,-0.4187428376041,-0.455862061170606,-0.455331766384404
2024,45-49,1,5,-0.358924891951574,-0.485779706392322,-0.466401184823013
2024,45-49,2,1,-0.314952236104901,-0.376407992879834,-0.324375610945523
2024,45-49,2,2,-0.220495974089388,-0.30962964285682,-0.303255131261338
2024,45-49,2,3,-0.226166078564049,-0.330107954603363,-0.306622727687895
2024,45-49,2,4,-0.290956724288492,-0.369632512889098,-0.311876298120851
2024,45-49,2,5,-0.209352324767693,-0.332807354553182,-0.331212945198786
2024,50-54,1,1,-0.400832482700537,-0.477331544907102,-0.419658173048717
2024,50-54,1,2,-0.472483970865369,-0.538277432518555,-0.496547166507355
2024,50-54,1,3,-0.373542394234917,-0.562419528918312,-0.495841765736714
2024,50-54,1,4,-0.3623654650698,-0.492320393912948,-0.402467386546931
2024,50-54,1,5,-0.472632934457479,-0.523997601072935,-0.505670483110279
2024,50-54,2,1,-0.224815063657431,-0.331277375464211,-0.279270276422622
2024,50-54,2,2,-0.255022296991314,-0.356582026762894,-0.318098193004005
2024,50-54,2,3,-0.33047850200559,-0.355788469602359,-0.353303114693034
2024,50-54,2,4,-0.342741618969086,-0.365935351655267,-0.350880470629093
2024,50-54,2,5,-0.365744348903846,-0.477785217037749,-0.475033830417289
2024,55-59,1,1,-0.439534705723545,-0.53199637096904,-0.465912940424616
2024,55-59,1,2,-0.50976574585134,-0.56605021095011,-0.550147123921533
2024,55-59,1,3,-0.500184265602172,-0.549409126472455,-0.52878014308186
2024,55-59,1,4,-0.494193117339165,-0.59497720523531,-0.586892226253227
2024,55-59,1,5,-0.472583026012273,-0.574246371019967,-0.514377553831963
2024,55-59,2,1,-0.278682953114455,-0.384380592358426,-0.350406696836075
2024,55-59,2,2,-0.248372704876601,-0.398476073536344,-0.369160854280267
2024,55-59,2,3,-0.33115569023748,-0.396811482390447,-0.392120696442092
2024,55-59,2,4,-0.284341524130284,-0.396975680756071,-0.357884828151825
2024,55-59,2,5,-0.381073247112923,-0.437596318104411,-0.428048070643897
2024,60-64,1,1,-0.537326823723618,-0.586253873341903,-0.564810412182808
2024,60-64,1,2,-0.548597932148539,-0.605012849968162,-0.573899515707296
2024,60-64,1,3,-0.492405426534816,-0.599343893474895,-0.521183618056398
2024,60-64,1,4,-0.482875949263132,-0.594061303406306,-0.568817248006539
2024,60-64,1,5,-0.580965553266168,-0.60353059363274,-0.596783312608778
2024,60-64,2,1,-0.405912555045617,-0.441500040539367,-0.413621284422263
2024,60-64,2,2,-0.258266787823814,-0.417291986022036,-0.391783290320774
2024,60-64,2,3,-0.30421445571784,-0.41449929790312,-0.397714568470448
2024,60-64,2,4,-0.31479231591311,-0.470921943903065,-0.397676046884413
2024,60-64,2,5,-0.342963614609033,-0.46553420315567,-0.455948254925119
2024,65-69,1,1,-0.560443363526446,-0.605382162170443,-0.601308409067372
2024,65-69,1,2,-0.479189841533525,-0.666797727018576,-0.590319476798072
2024,65-69,1,3,-0.544683659696972,-0.63834431177628,-0.612460041736313
2024,65-69,1,4,-0.517868514788319,-0.624066920318086,-0.545420848972555
2024,65-69,1,5,-0.55020418807166,-0.645340966157136,-0.634349027467493
2024,65-69,2,1,-0.288196628834356,-0.47825813826519,-0.44043961413314
2024,65-69,2,2,-0.309309004323239,-0.421662746638134,-0.412524654737041
2024,65-69,2,3,-0.330415141105746,-0.476972947786692,-0.425751794056438
2024,65-69,2,4,-0.44389946803831,-0.535945841766448,-0.474520739320312
2024,65-69,2,5,-0.434322832987675,-0.587031182353968,-0.509636887683755
2024,70-74,1,1,-0.615409770814665,-0.647858307852289,-0.619759864841143
2024,70-74,1,2,-0.517107546785411,-0.699792606872393,-0.625750838781755
2024,70-74,1,3,-0.651069339840092,-0.669601992350465,-0.662793073520646
2024,70-74,1,4,-0.572119918211769,-0.661401737328532,-0.619002127651385
2024,70-74,1,5,-0.652215498169539,-0.845773888543022,-0.678118724856148
2024,70-74,2,1,-0.435408657637126,-0.468555010768768,-0.435844225271609
2024,70-74,2,2,-0.415632124743667,-0.48942261887828,-0.457255044433055
2024,70-74,2,3,-0.489014971861593,-0.527815390337608,-0.50402402779477
2024,70-74,2,4,-0.301810499988889,-0.475472376778441,-0.464039957433158
2024,70-74,2,5,-0.285457226813492,-0.527524099141431,-0.503477056040424
2024,75-79,1,1,-0.554443600674915,-0.765142426607042,-0.664763303332563
2024,75-79,1,2,-0.501223054763187,-0.692233903356026,-0.609246379273316
2024,75-79,1,3,-0.523365958467679,-0.870792404734516,-0.645770690280074
2024,75-79,1,4,-0.525792133047304,-0.71091028079681,-0.586574064843035
2024,75-79,1,5,-0.656343774989836,-0.711802831902332,-0.66033014767109
2024,75-79,2,1,-0.386509659750885,-0.507313909821448,-0.480613991042645
2024,75-79,2,2,-0.459435097481531,-0.509693084872623,-0.465280556682387
2024,75-79,2,3,-0.415698923135125,-0.596219428463769,-0.497728173982125
2024,75-79,2,4,-0.440853150211325,-0.45482883262909,-0.443294682992303
2024,75-79,2,5,-0.37083636257475,-0.572002152329816,-0.569980928397769
2024,80-84,1,1,-0.491671951810076,-0.702461323383176,-0.615383030675389
2024,80-84,1,2,-0.432678503902451,-0.648060531434084,-0.596095899892447
2024,80-84,1,3,-0.679165403298811,-0.73069109605521,-0.689861857687674
2024,80-84,1,4,-0.407144705337828,-0.61849935611653,-0.544046086763757
2024,80-84,1,5,-0.61419737798596,-0.807720059696891,-0.700033385917266
2024,80-84,2,1,-0.47578488489637,-0.517756684816419,-0.482613051271187
2024,80-84,2,2,-0.396989780376373,-0.522347706729903,-0.452126512468738
2024,80-84,2,3,-0.497787432656423,-0.672432689416496,-0.583569367392926
2024,80-84,2,4,-0.39394382087329,-0.433700399017738,-0.412290371853402
2024,80-84,2,5,-0.5818961159884,-0.704543986964438,-0.602407925855687
2025,20-24,1,1,-0.185076758931842,-0.267049054925138,-0.225576396431492
2025,20-24,1,2,-0.133503546590134,-0.232562645524766,-0.210927897701851
2025,20-24,1,3,-0.0753794659045184,-0.250604533889828,-0.24165964140289
2025,20-24,1,4,-0.17779182369479,-0.274768614826968,-0.264129165121943
2025,20-24,1,5,-0.236809348183698,-0.304165164566257,-0.28805450928246
2025,20-24,2,1,-0.154948954944757,-0.184199323113305,-0.183496446983341
2025,20-24,2,2,-0.124459289160981,-0.167353416548096,-0.127060576804325
2025,20-24,2,3,-0.142863357266791,-0.190605876992052,-0.182621152875143
2025,20-24,2,4,-0.105569342538288,-0.165214461822671,-0.151496010313181
2025,20-24,2,5,-0.13703507666024,-0.20482569798294,-0.201717083997892
2025,25-29,1,1,-0.185076758931842,-0.267049054925138,-0.225576396431492
2025,25-29,1,2,-0.133503546590134,-0.232562645524766,-0.210927897701851
2025,25-29,1,3,-0.0753794659045184,-0.250604533889828,-0.24165964140289
2025,25-29,1,4,-0.17779182369479,-0.274768614826968,-0.264129165121943
2025,25-29,1,5,-0.236809348183698,-0.304165164566257,-0.28805450928246
2025,25-29,2,1,-0.154948954944757,-0.184199323113305,-0.183496446983341
2025,25-29,2,2,-0.124459289160981,-0.167353416548096,-0.127060576804325
2025,25-29,2,3,-0.142863357266791,-0.190605876992052,-0.182621152875143
2025,25-29,2,4,-0.105569342538288,-0.165214461822671,-0.151496010313181
2025,25-29,2,5,-0.13703507666024,-0.20482569798294,-0.201717083997892
2025,30-34,1,1,-0.185076758931842,-0.267049054925138,-0.225576396431492
2025,30-34,1,2,-0.133503546590134,-0.232562645524766,-0.210927897701851
2025,30-34,1,3,-0.0753794659045184,-0.250604533889828,-0.24165964140289
2025,30-34,1,4,-0.17779182369479,-0.274768614826968,-0.264129165121943
2025,30-34,1,5,-0.236809348183698,-0.304165164566257,-0.28805450928246
2025,30-34,2,1,-0.154948954944757,-0.184199323113305,-0.183496446983341
2025,30-34,2,2,-0.124459289160981,-0.167353416548096,-0.127060576804325
2025,30-34,2,3,-0.142863357266791,-0.190605876992052,-0.182621152875143
2025,30-34,2,4,-0.105569342538288,-0.165214461822671,-0.151496010313181
2025,30-34,2,5,-0.13703507666024,-0.20482569798294,-0.201717083997892
2025,35-39,1,1,-0.1845208589327,-0.385068914421709,-0.295079300227386
2025,35-39,1,2,-0.262948818624082,-0.31973663992396,-0.263589696629637
2025,35-39,1,3,-0.258603518935374,-0.380058025418492,-0.316336810174647
2025,35-39,1,4,-0.201686118485171,-0.363116121756249,-0.311329073344723
2025,35-39,1,5,-0.241580672797497,-0.319859241430862,-0.316130517520406
2025,35-39,2,1,-0.202509641111504,-0.24652927009258,-0.220276251264409
2025,35-39,2,2,-0.163461652882646,-0.188119286962319,-0.168104450079483
2025,35-39,2,3,-0.218901525786904,-0.359993223916618,-0.234064663034488
2025,35-39,2,4,-0.111698062769435,-0.237398475511171,-0.204919155331027
2025,35-39,2,5,-0.201840048800989,-0.250182876524576,-0.214701679099392
2025,40-44,1,1,-0.239394315878968,-0.427210194774773,-0.350385480873825
2025,40-44,1,2,-0.339844198949479,-0.422750180493921,-0.371500737340199
2025,40-44,1,3,-0.278511835458033,-0.43213342884647,-0.394178526356711
2025,40-44,1,4,-0.282171241732684,-0.415449197854841,-0.356516677860384
2025,40-44,1,5,-0.2606017810716,-0.415194074832073,-0.38105207616394
2025,40-44,2,1,-0.208457067604513,-0.265747336255004,-0.26440846216471
2025,40-44,2,2,-0.226216056422658,-0.24129077021972,-0.230633460705434
2025,40-44,2,3,-0.294120870966822,-0.369609058392314,-0.302514624695917
2025,40-44,2,4,-0.258695847560432,-0.269566217802677,-0.262348283966048
2025,40-44,2,5,-0.16149524528845,-0.300937404046508,-0.271464265582665
2025,45-49,1,1,-0.433169215516244,-0.45284094879537,-0.437744658571177
2025,45-49,1,2,-0.425499836648015,-0.517213667043123,-0.437245608989898
2025,45-49,1,3,-0.335038359117277,-0.485098932779536,-0.429898096135517
2025,45-49,1,4,-0.358980017595982,-0.414457453414514,-0.406895623584305
2025,45-49,1,5,-0.332276063134614,-0.431269204559754,-0.429196405854754
2025,45-49,2,1,-0.17897775336921,-0.387505832684568,-0.265515709830353
2025,45-49,2,2,-0.192172992173568,-0.27507893778234,-0.205318707283936
2025,45-49,2,3,-0.20485722862351,-0.283160618645823,-0.242264839236455
2025,45-49,2,4,-0.199851253601594,-0.299824293454591,-0.255282223193646
2025,45-49,2,5,-0.261483815310157,-0.347683086757158,-0.2971222043886
2025,50-54,1,1,-0.443120947705935,-0.477920671107967,-0.460044042764963
2025,50-54,1,2,-0.422033835602292,-0.531942438776198,-0.44469606569524
2025,50-54,1,3,-0.33274487705522,-0.465139148816377,-0.428254590358563
2025,50-54,1,4,-0.434406650471431,-0.489176148593728,-0.458607202896246
2025,50-54,1,5,-0.393124999977289,-0.484030406984289,-0.46620832222942
2025,50-54,2,1,-0.0913897379708004,-0.311178433254895,-0.23432551289909
2025,50-54,2,2,-0.262028879042703,-0.386450501961775,-0.316029134942482
2025,50-54,2,3,-0.147475670654131,-0.301628951287157,-0.221697778185828
2025,50-54,2,4,-0.261193278099753,-0.322288839028772,-0.297887963661012
2025,50-54,2,5,-0.115616102474476,-0.341653550666649,-0.174579616819017
2025,55-59,1,1,-0.41423101438518,-0.507395588272075,-0.499327739151823
2025,55-59,1,2,-0.419630080698639,-0.482807168574382,-0.47938778431184
2025,55-59,1,3,-0.385524453271159,-0.488183053917837,-0.424278402266637
2025,55-59,1,4,-0.381662588014819,-0.51142716566244,-0.507665282667588
2025,55-59,1,5,-0.526363553494761,-0.554078424307619,-0.54075558406997
2025,55-59,2,1,-0.197910526639902,-0.410376191689309,-0.351986713105461
2025,55-59,2,2,-0.14224242689221,-0.327888395833426,-0.284181067426587
2025,55-59,2,3,-0.177644683383278,-0.360338502481596,-0.359848952175469
2025,55-59,2,4,-0.240530992863313,-0.351019127345083,-0.350982733486461
2025,55-59,2,5,-0.272449875788254,-0.403175891020481,-0.381161275333866
2025,60-64,1,1,-0.429444044413003,-0.540842027991786,-0.517977983887647
2025,60-64,1,2,-0.438855425107832,-0.518764752736331,-0.511614916211016
2025,60-64,1,3,-0.376715618928728,-0.589902256688561,-0.556114803306258
2025,60-64,1,4,-0.457165888533268,-0.615255335431371,-0.537850085322617
2025,60-64,1,5,-0.406864486619043,-0.553610878823392,-0.530725240156698
2025,60-64,2,1,-0.292342440375052,-0.369731477088621,-0.354305692942134
2025,60-64,2,2,-0.256302695202479,-0.415792435927159,-0.356332685488667
2025,60-64,2,3,-0.275025911546138,-0.40937421925959,-0.292326837855029
2025,60-64,2,4,-0.249761434754731,-0.473047152193416,-0.373719894970193
2025,60-64,2,5,-0.260696523604423,-0.409500159614282,-0.401848591822514
2025,65-69,1,1,-0.452655290051609,-0.563078814849547,-0.53697354308494
2025,65-69,1,2,-0.45610865787512,-0.55853829154313,-0.502883698949006
2025,65-69,1,3,-0.462301574521916,-0.592888869253557,-0.57115055652929
2025,65-69,1,4,-0.467580843238039,-0.588899940675617,-0.549066069349181
2025,65-69,1,5,-0.481837426950506,-0.664295378114787,-0.618177226848587
2025,65-69,2,1,-0.292351446056429,-0.387141865424539,-0.354438531599257
2025,65-69,2,2,-0.206637107901685,-0.369438100189583,-0.298405992786456
2025,65-69,2,3,-0.29104877045468,-0.467170008291134,-0.420716970942721
2025,65-69,2,4,-0.403368995287423,-0.498514983101686,-0.497538445254904
2025,65-69,2,5,-0.2810411674823,-0.464313588642938,-0.448003480426209
2025,70-74,1,1,-0.493212202839288,-0.624771894444535,-0.590064871974676
2025,70-74,1,2,-0.479508883060447,-0.549368397896075,-0.50791863809738
2025,70-74,1,3,-0.452279492181532,-0.661945181808306,-0.598589378682959
2025,70-74,1,4,-0.502882877747055,-0.554864867306179,-0.540041836620929
2025,70-74,1,5,-0.585230637799953,-0.673165700406656,-0.602865186243491
2025,70-74,2,1,-0.372703631670845,-0.449341418887215,-0.438854684482251
2025,70-74,2,2,-0.347586305331305,-0.395161934507826,-0.358408166028212
2025,70-74,2,3,-0.351455432787617,-0.426208517990119,-0.415919420582014
2025,70-74,2,4,-0.256394862858002,-0.375505850813539,-0.336967182609115
2025,70-74,2,5,-0.184860171084338,-0.471520242427459,-0.377920226306003
2025,75-79,1,1,-0.480851923095656,-0.617920034695004,-0.571713296744321
2025,75-79,1,2,-0.424929956049994,-0.642735024267807,-0.574708291402686
2025,75-79,1,3,-0.552779363290455,-0.753654062407719,-0.607286231549892
2025,75-79,1,4,-0.486315055189095,-0.520900190367314,-0.494393916464418
2025,75-79,1,5,-0.661112603039072,-0.711404783844472,-0.672493005035022
2025,75-79,2,1,-0.434445284591604,-0.487613075431312,-0.477016281055256
2025,75-79,2,2,-0.229368995775275,-0.385066769988754,-0.368295648809578
2025,75-79,2,3,-0.490464308315524,-0.504399880026909,-0.494163504457902
2025,75-79,2,4,-0.401659342218863,-0.485205948737928,-0.417341657834129
2025,75-79,2,5,-0.488617288018361,-0.562883125611677,-0.514460398397688
2025,80-84,1,1,-0.472159125446865,-0.641247967859528,-0.574272837676602
2025,80-84,1,2,-0.496120178570436,-0.534047911511266,-0.498783542270445
2025,80-84,1,3,-0.503346266212276,-0.599875531062565,-0.546923510064289
2025,80-84,1,4,-0.323824036583886,-0.468009723694138,-0.393198010827632
2025,80-84,1,5,-0.608134787209878,-0.665875825314004,-0.625326193779415
2025,80-84,2,1,-0.350531140832146,-0.510053739593275,-0.502966598768069
2025,80-84,2,2,-0.36956095665596,-0.544078824570761,-0.423196580125421
2025,80-84,2,3,-0.404001042741697,-0.50159518017,-0.460468305989906
2025,80-84,2,4,-0.297284883134893,-0.516566449224001,-0.420091858017202
2025,80-84,2,5,-0.502782946695476,-0.570390057173,-0.528058550332332
2026,20-24,1,1,-0.161711244307824,-0.268340043881651,-0.217326078913359
2026,20-24,1,2,-0.189210704244772,-0.331060714320003,-0.212468861206077
2026,20-24,1,3,-0.186896080755261,-0.296461491632513,-0.235264613202048
2026,20-24,1,4,-0.137282114371516,-0.215571384430419,-0.189757890484117
2026,20-24,1,5,-0.149499606677892,-0.314218715753185,-0.256056124816581
2026,20-24,2,1,-0.155452111327833,-0.196599785385132,-0.168914470054929
2026,20-24,2,2,-0.120969222561598,-0.196535036834646,-0.171204666783495
2026,20-24,2,3,-0.138904804911945,-0.176584389369239,-0.159852868915962
2026,20-24,2,4,-0.12229094844632,-0.149142308719433,-0.1418035651661
2026,20-24,2,5,-0.0959669835929873,-0.154806777462056,-0.13955634794344
2026,25-29,1,1,-0.161711244307824,-0.268340043881651,-0.217326078913359
2026,25-29,1,2,-0.189210704244772,-0.331060714320003,-0.212468861206077
2026,25-29,1,3,-0.186896080755261,-0.296461491632513,-0.235264613202048
2026,25-29,1,4,-0.137282114371516,-0.215571384430419,-0.189757890484117
2026,25-29,1,5,-0.149499606677892,-0.314218715753185,-0.256056124816581
2026,25-29,2,1,-0.155452111327833,-0.196599785385132,-0.168914470054929
2026,25-29,2,2,-0.120969222561598,-0.196535036834646,-0.171204666783495
2026,25-29,2,3,-0.138904804911945,-0.176584389369239,-0.159852868915962
2026,25-29,2,4,-0.12229094844632,-0.149142308719433,-0.1418035651661
2026,25-29,2,5,-0.0959669835929873,-0.154806777462056,-0.13955634794344
2026,30-34,1,1,-0.161711244307824,-0.268340043881651,-0.217326078913359
2026,30-34,1,2,-0.189210704244772,-0.331060714320003,-0.212468861206077
2026,30-34,1,3,-0.186896080755261,-0.296461491632513,-0.235264613202048
2026,30-34,1,4,-0.137282114371516,-0.215571384430419,-0.189757890484117
2026,30-34,1,5,-0.149499606677892,-0.314218715753185,-0.256056124816581
2026,30-34,2,1,-0.155452111327833,-0.196599785385132,-0.168914470054929
2026,30-34,2,2,-0.120969222561598,-0.196535036834646,-0.171204666783495
2026,30-34,2,3,-0.138904804911945,-0.176584389369239,-0.159852868915962
2026,30-34,2,4,-0.12229094844632,-0.149142308719433,-0.1418035651661
2026,30-34,2,5,-0.0959669835929873,-0.154806777462056,-0.13955634794344
2026,35-39,1,1,-0.164259445218761,-0.310952706157792,-0.274630340649765
2026,35-39,1,2,-0.213102454530855,-0.356739097197703,-0.294397394697384
2026,35-39,1,3,-0.216477400622694,-0.396912643928971,-0.284059232097462
2026,35-39,1,4,-0.273469805303265,-0.329873161252664,-0.279847179295288
2026,35-39,1,5,-0.235085220617179,-0.304938061632981,-0.300894686343582
2026,35-39,2,1,-0.150515015014918,-0.206782917663816,-0.189195505938855
2026,35-39,2,2,-0.16492215490355,-0.211823155887345,-0.198072009463388
2026,35-39,2,3,-0.174471896726885,-0.203749064628909,-0.196798165044598
2026,35-39,2,4,-0.115739226340651,-0.175867666177808,-0.175457541188905
2026,35-39,2,5,-0.189285583393897,-0.214168534501312,-0.205695530843315
2026,40-44,1,1,-0.255379553234931,-0.393293509163186,-0.318185397738176
2026,40-44,1,2,-0.226515101481155,-0.377979764371659,-0.337726957946373
2026,40-44,1,3,-0.260842499881164,-0.359201462102718,-0.355636162467022
2026,40-44,1,4,-0.291195783204657,-0.347319889066341,-0.317540979561883
2026,40-44,1,5,-0.289029707121344,-0.329770210580364,-0.314065445759468
2026,40-44,2,1,-0.15542764797253,-0.217097979437526,-0.214475988838444
2026,40-44,2,2,-0.160014415045225,-0.270796575684244,-0.236252338421039
2026,40-44,2,3,-0.217658571818447,-0.255082803197809,-0.223461675997712
2026,40-44,2,4,-0.181034008143214,-0.251615469467311,-0.218418915883163
2026,40-44,2,5,-0.224050085478183,-0.289971916229575,-0.224803221717607
2026,45-49,1,1,-0.371478042473342,-0.424823455680809,-0.411864177919583
2026,45-49,1,2,-0.337793043178777,-0.459558588913694,-0.345369377553908
2026,45-49,1,3,-0.30444380433805,-0.394422235217959,-0.352909665859983
2026,45-49,1,4,-0.289261622017719,-0.402713561765083,-0.373173022690537
2026,45-49,1,5,-0.27484689592508,-0.501061845512126,-0.356854012378022
2026,45-49,2,1,-0.153466608502455,-0.240591013868112,-0.205645125245994
2026,45-49,2,2,-0.0848913741668582,-0.238147171005679,-0.215284567363184
2026,45-49,2,3,-0.26966387714188,-0.309507359125632,-0.273639295711746
2026,45-49,2,4,-0.245660102305692,-0.266202480774325,-0.252980436456198
2026,45-49,2,5,-0.207548814290675,-0.281543446915236,-0.244216141349611
2026,50-54,1,1,-0.335765451514533,-0.439913500046828,-0.399770872129622
2026,50-54,1,2,-0.292757483476393,-0.394669117294342,-0.37787900651459
2026,50-54,1,3,-0.239132093451161,-0.392153015763029,-0.334811060306123
2026,50-54,1,4,-0.384553252755453,-0.418494134316347,-0.39912833522645
2026,50-54,1,5,-0.308601586432758,-0.404253741286496,-0.396697041182932
2026,50-54,2,1,-0.132718531159185,-0.246164872668672,-0.238026258589514
